CustomerID,Platform,Age,AgeGroup,Gender,Location,AccountAge_Months,SignupDate,PreferredLanguage,SubscriptionType,PaymentMethod,PaymentPlan,RenewalStatus, MonthlyCharges_INR , TotalCharges_INR ,PaymentDelays,FailedPayments,No_of_Subscription-Pauses,Referred_to_Friend,Avg_Monthly_WatchTime,Weekly_WatchedTime,Sessions_PerMonth,Avg_SessionDuration_Mins,No_of_ActiveDays,Last_LoginDate,No_of_InactiveDays,Content_Completion_Rate,Videos_Watched,Genres_Viewed,WatchlistSize,NumDownloads,PlatformFriends,DeviceRegistered,BufferingFrequency,PlaybackErrors,ServiceFailureCount,NetworkType,SupportTicketsPerMonth,SatisfactionScore,NetPromoterScore,ThumbsUp,ThumbsDown,AdEngagementRate_%,ChurnLabel,ChurnReason
CUST00351,SonyLiv,18,18-24,Male,Ahmedabad,10,2023-03-02,English,Premium,UPI,Monthly,Yes, ₹ 527.32 ," ₹ 5,032.61 ",0,0,1,No,928  min,215.8  min,36,60.8,14  days,2024-01-01,0  days,63.4  %,29  nos,Drama,10,4,4,Smart TV,5,1,0,3G,2,3,3,26,6,0,0,N/A
CUST00352,Netflix,38,35-44,Female,Lucknow,54,2019-07-02,Bengali,Standard,UPI,Monthly,Yes, ₹ 289.93 ," ₹ 14,771.43 ",1,0,0,No,1587  min,369.1  min,19,39.9,6  days,2023-12-21,11  days,31.4  %,102  nos,Reality,12,7,4,Smart TV,1,1,0,4G,2,3,0,14,4,0,0,N/A
CUST00353,Amazon Prime,33,25-34,Male,Lucknow,16,2022-08-13,Bengali,Family,UPI,Monthly,Yes, ₹ 632.93 ," ₹ 8,786.98 ",0,0,0,No,704  min,163.7  min,17,35.9,17  days,2023-12-31,1  days,72.6  %,51  nos,Reality,7,6,1,Desktop,7,0,0,WiFi,0,4,0,17,7,0,0,N/A
CUST00354,JioHotstar,37,35-44,Female,Mumbai,44,2020-04-30,Telugu,Premium,UPI,Monthly,Yes, ₹ 493.63 ," ₹ 20,253.62 ",0,0,0,No,1039  min,241.6  min,26,35.8,23  days,2023-12-12,20  days,11.4  %,39  nos,Drama,7,5,2,Laptop,2,1,0,WiFi,1,3,4,19,11,0,0,N/A
CUST00355,JioHotstar,31,25-34,Male,Bangalore,14,2022-10-31,Marathi,Premium,UPI,Monthly,Yes, ₹ 447.12 ," ₹ 5,354.12 ",0,0,0,Yes,802  min,186.5  min,18,70.7,13  days,2023-12-29,3  days,70.2  %,47  nos,Comedy,2,7,2,Smart TV,5,1,2,5G,1,3,5,22,12,0,0,N/A
CUST00356,Amazon Prime,24,18-24,Female,Pune,51,2019-10-04,Hindi,Premium,UPI,Annual,Yes, ₹ 507.07 ," ₹ 24,060.23 ",1,0,0,Yes,1104  min,256.7  min,21,63.2,16  days,2023-12-22,10  days,100  %,26  nos,Horror,1,8,2,Laptop,5,0,0,5G,1,4,6,32,14,0,0,N/A
CUST00357,ZEE5,25,25-34,Male,Mumbai,24,2022-01-07,Kannada,Standard,UPI,Quarterly,Yes, ₹ 321.21 ," ₹ 7,240.94 ",1,1,0,No,32  min,7.4  min,23,40.3,27  days,2023-12-23,9  days,88.5  %,62  nos,Romance,19,4,5,Laptop,2,0,1,WiFi,2,3,4,28,5,0,1,Content
CUST00358,Amazon Prime,36,35-44,Male,Ahmedabad,57,2019-04-09,Bengali,Basic,Credit Card,Monthly,No, ₹ 173.32 ," ₹ 9,549.95 ",1,1,1,No,612  min,142.3  min,13,26.1,11  days,2023-12-31,1  days,45.6  %,40  nos,Sci-Fi,12,6,1,Smart TV,3,2,0,4G,1,2,4,32,21,44.6,0,N/A
CUST00359,Netflix,22,18-24,Male,Ahmedabad,51,2019-10-24,Gujarati,Standard,Credit Card,Annual,Yes, ₹ 291.66 ," ₹ 14,835.11 ",0,2,1,No,912  min,212.1  min,15,71.5,12  days,2023-12-29,3  days,45.6  %,21  nos,Comedy,16,5,4,Mobile,2,2,0,WiFi,1,3,8,40,8,0,0,N/A
CUST00360,SonyLiv,23,18-24,Male,Kolkata,4,2023-09-03,English,Standard,UPI,Monthly,No, ₹ 317.05 ," ₹ 1,219.80 ",0,0,3,Yes,317  min,73.7  min,34,59.8,19  days,2023-12-29,3  days,22.5  %,26  nos,Romance,29,4,5,Smart TV,5,1,0,WiFi,1,4,0,15,8,0,0,N/A
CUST00361,Amazon Prime,28,25-34,Female,Ahmedabad,46,2020-02-27,English,Basic,UPI,Monthly,No, ₹ 126.92 ," ₹ 5,452.66 ",0,0,0,Yes,516  min,120  min,25,74,12  days,2023-12-29,3  days,92.5  %,33  nos,Sports,28,5,2,Mobile,6,3,0,WiFi,1,4,10,19,11,14.9,0,N/A
CUST00362,JioHotstar,34,25-34,Male,Chennai,12,2022-12-17,English,Standard,UPI,Monthly,Yes, ₹ 321.11 ," ₹ 3,292.08 ",0,0,0,No,1262  min,293.5  min,16,24.9,11  days,2023-12-30,2  days,39  %,57  nos,Action,22,4,3,Mobile,3,3,0,WiFi,1,3,4,12,6,0,0,N/A
CUST00363,Netflix,38,35-44,Female,Lucknow,43,2020-05-22,Malayalam,Standard,Credit Card,Annual,Yes, ₹ 280.90 ," ₹ 11,482.38 ",1,0,0,No,857  min,199.3  min,16,78.4,16  days,2023-12-28,4  days,46.5  %,34  nos,Sci-Fi,9,10,2,Smart TV,2,3,1,WiFi,0,4,5,14,7,0,0,N/A
CUST00364,JioHotstar,25,25-34,Male,Kolkata,47,2020-01-31,Malayalam,Standard,UPI,Monthly,No, ₹ 262.28 ," ₹ 10,955.24 ",0,0,1,No,723  min,168.1  min,30,58.6,3  days,2023-12-29,3  days,95.1  %,48  nos,Comedy,18,4,4,Laptop,1,1,0,4G,2,4,4,42,6,0,0,N/A
CUST00365,ZEE5,39,35-44,Male,Mumbai,5,2023-07-22,Malayalam,Basic,Credit Card,Annual,Yes, ₹ 171.91 , ₹ 775.57 ,2,0,0,No,1189  min,276.5  min,27,22.6,19  days,2023-12-29,3  days,73.1  %,71  nos,Sports,7,3,5,Mobile,3,1,1,5G,1,2,5,50,15,8.9,0,N/A
CUST00366,Amazon Prime,33,25-34,Female,Kolkata,37,2020-12-06,Malayalam,Standard,Credit Card,Quarterly,Yes, ₹ 313.70 ," ₹ 11,561.44 ",1,0,1,No,743  min,172.8  min,18,53.4,6  days,2023-12-26,6  days,43.2  %,45  nos,Horror,0,7,3,Mobile,1,0,0,4G,1,2,3,28,10,0,0,N/A
CUST00367,ZEE5,18,18-24,Female,Hyderabad,38,2020-11-12,Telugu,Basic,Debit Card,Annual,Yes, ₹ 137.07 ," ₹ 5,081.11 ",0,0,0,Yes,912  min,212.1  min,15,85.6,7  days,2023-12-31,1  days,59.4  %,45  nos,Reality,4,5,4,Smart TV,1,0,0,4G,2,5,1,30,5,43.3,0,N/A
CUST00368,Netflix,34,25-34,Female,Delhi,41,2020-07-25,English,Premium,Debit Card,Annual,Yes, ₹ 509.19 ," ₹ 19,765.07 ",1,0,0,Yes,1291  min,300.2  min,18,34.2,5  days,2023-12-31,1  days,73.7  %,30  nos,Thriller,36,5,2,Laptop,3,2,2,5G,2,4,7,49,8,0,0,N/A
CUST00369,JioHotstar,37,35-44,Male,Bangalore,46,2020-03-19,Tamil,Standard,UPI,Quarterly,Yes, ₹ 269.98 ," ₹ 10,939.34 ",0,0,0,No,0  min,0  min,29,6.9,13  days,2024-01-01,0  days,92.7  %,47  nos,Romance,6,5,1,Smart TV,2,1,0,5G,0,4,6,25,7,0,0,N/A
CUST00370,ZEE5,28,25-34,Male,Hyderabad,7,2023-06-03,Hindi,Standard,Debit Card,Annual,No, ₹ 282.94 ," ₹ 1,702.03 ",0,2,0,No,571  min,132.8  min,20,89.7,4  days,2023-12-29,3  days,59.3  %,66  nos,Action,10,4,2,Mobile,2,0,0,4G,4,4,4,33,9,0,0,N/A
CUST00371,Netflix,22,18-24,Male,Mumbai,17,2022-08-08,Kannada,Premium,Credit Card,Monthly,Yes, ₹ 497.26 ," ₹ 7,669.24 ",0,0,0,No,768  min,178.6  min,17,45.3,15  days,2023-12-29,3  days,75.3  %,29  nos,Comedy,23,2,5,Smart TV,6,0,0,WiFi,1,2,1,40,4,0,0,N/A
CUST00372,ZEE5,45,45-54,Female,Bangalore,20,2022-04-21,Tamil,Basic,UPI,Monthly,No, ₹ 99.00 ," ₹ 1,827.55 ",1,3,0,No,745  min,173.3  min,31,50,18  days,2023-12-26,6  days,71.6  %,50  nos,Comedy,23,8,3,Mobile,3,2,0,4G,0,4,4,41,10,30.2,0,N/A
CUST00373,Amazon Prime,35,35-44,Female,Lucknow,30,2021-07-14,Tamil,Standard,Credit Card,Annual,Yes, ₹ 339.73 ," ₹ 9,008.22 ",0,1,0,No,1201  min,279.3  min,19,58.3,15  days,2023-12-23,9  days,100  %,23  nos,Action,14,3,4,Smart TV,1,1,1,5G,2,2,3,23,13,0,1,Technical Issues
CUST00374,Amazon Prime,36,35-44,Female,Hyderabad,3,2023-09-25,Hindi,Standard,Net Banking,Monthly,Yes, ₹ 275.65 , ₹ 788.56 ,1,0,0,Yes,1096  min,254.9  min,24,35.9,17  days,2023-12-22,10  days,41.1  %,53  nos,Sports,12,7,4,Desktop,3,1,0,3G,0,2,6,44,6,0,0,N/A
CUST00375,Amazon Prime,39,35-44,Male,Lucknow,7,2023-06-04,Telugu,Standard,Net Banking,Annual,Yes, ₹ 320.47 ," ₹ 2,120.03 ",0,0,0,No,1225  min,284.9  min,7,22.7,6  days,2023-12-26,6  days,78.6  %,42  nos,Romance,22,4,4,Smart TV,1,1,1,5G,1,1,4,1,6,0,0,N/A
CUST00376,Netflix,18,18-24,Male,Ahmedabad,40,2020-09-13,Marathi,Standard,Wallet,Annual,Yes, ₹ 281.57 ," ₹ 9,633.06 ",0,0,1,No,858  min,199.5  min,6,55.3,27  days,2024-01-01,0  days,55.6  %,62  nos,Romance,23,7,1,Laptop,2,1,0,4G,0,3,9,34,12,0,0,N/A
CUST00377,Amazon Prime,37,35-44,Male,Mumbai,45,2020-03-28,Bengali,Premium,Debit Card,Monthly,Yes, ₹ 524.97 ," ₹ 21,871.71 ",0,0,0,No,465  min,108.1  min,4,16.2,11  days,2024-01-01,0  days,90.3  %,41  nos,Romance,16,7,5,Mobile,1,1,0,4G,1,3,8,28,6,0,0,N/A
CUST00378,Netflix,34,25-34,Female,Lucknow,12,2022-12-10,Tamil,Premium,Credit Card,Monthly,No, ₹ 535.78 ," ₹ 5,692.74 ",0,0,0,Yes,1081  min,251.4  min,15,63.5,4  days,2023-12-29,3  days,34.3  %,75  nos,Sports,12,5,3,Tablet,1,5,0,WiFi,1,3,3,15,0,0,0,N/A
CUST00379,Netflix,33,25-34,Female,Bangalore,58,2019-03-23,Malayalam,Premium,Credit Card,Monthly,Yes, ₹ 495.78 ," ₹ 27,573.40 ",1,1,0,Yes,424  min,98.6  min,8,93.1,21  days,2023-12-26,6  days,77.1  %,37  nos,Reality,21,3,2,Laptop,0,2,1,WiFi,0,2,7,27,7,0,0,N/A
CUST00380,SonyLiv,44,35-44,Male,Bangalore,32,2021-04-26,Kannada,Standard,Credit Card,Annual,No, ₹ 307.10 ," ₹ 8,697.56 ",0,0,1,No,1120  min,260.5  min,33,77.7,17  days,2023-12-31,1  days,82.6  %,33  nos,Documentary,19,9,3,Smart TV,4,1,2,WiFi,0,1,5,31,10,0,0,N/A
CUST00381,Netflix,36,35-44,Female,Ahmedabad,27,2021-10-11,Marathi,Family,Net Banking,Monthly,No, ₹ 641.33 ," ₹ 16,374.16 ",0,0,1,No,768  min,178.6  min,10,62,15  days,2023-12-31,1  days,64.1  %,10  nos,Documentary,5,5,0,Smart TV,1,2,3,4G,2,4,7,28,7,0,0,N/A
CUST00382,Netflix,37,35-44,Female,Kolkata,45,2020-04-01,Kannada,Standard,Debit Card,Monthly,Yes, ₹ 279.94 ," ₹ 12,163.63 ",0,0,0,No,1371  min,318.8  min,18,62.3,24  days,2023-12-29,3  days,51.3  %,32  nos,Comedy,11,3,2,Mobile,3,1,1,WiFi,1,3,5,17,4,0,0,N/A
CUST00383,Netflix,47,45-54,Male,Jaipur,8,2023-05-04,Malayalam,Standard,Net Banking,Monthly,Yes, ₹ 312.92 ," ₹ 2,360.44 ",2,0,0,Yes,596  min,138.6  min,24,28.3,8  days,2023-12-30,2  days,27.7  %,49  nos,Reality,17,5,0,Laptop,3,3,0,5G,0,3,4,16,8,0,0,N/A
CUST00384,JioHotstar,29,25-34,Female,Delhi,6,2023-06-09,Tamil,Standard,Net Banking,Quarterly,No, ₹ 293.54 ," ₹ 1,545.87 ",1,0,0,Yes,589  min,137  min,16,51.2,12  days,2023-12-13,19  days,78.2  %,44  nos,Comedy,12,4,3,Mobile,4,1,0,4G,0,3,5,12,10,0,0,N/A
CUST00385,JioHotstar,18,18-24,Female,Kolkata,53,2019-08-10,Kannada,Premium,Debit Card,Annual,Yes, ₹ 455.70 ," ₹ 23,357.73 ",0,0,2,No,256  min,59.5  min,30,60.4,24  days,2023-12-26,6  days,44.1  %,46  nos,Action,18,3,2,Mobile,3,3,2,WiFi,1,3,5,44,11,0,1,Poor UX
CUST00386,Netflix,26,25-34,Male,Ahmedabad,14,2022-10-18,Kannada,Basic,Credit Card,Monthly,No, ₹ 157.46 ," ₹ 1,945.99 ",0,0,0,No,596  min,138.6  min,10,42.2,22  days,2024-01-01,0  days,47.8  %,39  nos,Sci-Fi,15,6,1,Laptop,4,0,0,WiFi,0,3,6,18,3,23.9,0,N/A
CUST00387,JioHotstar,24,18-24,Male,Ahmedabad,2,2023-10-25,Malayalam,Basic,Debit Card,Annual,Yes, ₹ 162.07 , ₹ 288.47 ,1,0,1,No,1369  min,318.4  min,18,13.1,18  days,2023-12-30,2  days,79.1  %,46  nos,Documentary,3,3,2,Smart TV,4,1,0,4G,2,2,4,7,8,34.8,0,N/A
CUST00388,Amazon Prime,20,18-24,Male,Delhi,37,2020-11-21,Telugu,Basic,Wallet,Annual,Yes, ₹ 119.98 ," ₹ 4,151.09 ",0,0,1,No,733  min,170.5  min,17,22.9,10  days,2023-12-31,1  days,61.6  %,60  nos,Horror,21,3,4,Mobile,2,2,0,WiFi,0,2,9,28,0,45.1,1,Poor UX
CUST00389,JioHotstar,20,18-24,Male,Hyderabad,6,2023-06-21,Malayalam,Premium,UPI,Monthly,Yes, ₹ 527.14 ," ₹ 3,147.43 ",0,0,0,No,1144  min,266  min,20,83.1,14  days,2023-12-23,9  days,90  %,37  nos,Romance,11,10,4,Laptop,4,0,0,5G,0,3,4,24,0,0,0,N/A
CUST00390,Amazon Prime,36,35-44,Male,Ahmedabad,51,2019-10-19,Telugu,Basic,UPI,Annual,Yes, ₹ 146.57 ," ₹ 6,902.37 ",0,1,0,Yes,765  min,177.9  min,33,42.9,12  days,2023-12-24,8  days,45.7  %,77  nos,Sports,15,6,5,Smart TV,2,1,1,4G,0,4,6,26,16,61.9,0,N/A
CUST00391,SonyLiv,38,35-44,Female,Mumbai,3,2023-09-18,Marathi,Basic,UPI,Monthly,Yes, ₹ 158.46 , ₹ 461.63 ,0,1,0,No,1146  min,266.5  min,10,38.3,11  days,2024-01-01,0  days,52.3  %,30  nos,Sci-Fi,17,2,5,Tablet,1,1,0,5G,0,4,7,37,9,44.6,0,N/A
CUST00392,JioHotstar,33,25-34,Male,Delhi,3,2023-09-18,Tamil,Standard,UPI,Annual,Yes, ₹ 312.75 , ₹ 831.67 ,1,2,0,No,269  min,62.6  min,27,43.1,11  days,2023-12-29,3  days,67.6  %,33  nos,Action,0,2,2,Mobile,6,2,0,WiFi,1,3,8,23,12,0,0,N/A
CUST00393,SonyLiv,33,25-34,Male,Bangalore,58,2019-03-28,English,Premium,UPI,Monthly,No, ₹ 500.83 ," ₹ 25,652.00 ",1,0,0,No,1675  min,389.5  min,10,17.8,12  days,2023-12-21,11  days,64.5  %,50  nos,Documentary,16,8,1,Mobile,2,1,0,5G,0,3,5,40,7,0,0,N/A
CUST00394,Amazon Prime,34,25-34,Male,Lucknow,38,2020-11-10,Tamil,Standard,Wallet,Monthly,Yes, ₹ 290.21 ," ₹ 9,660.70 ",1,2,0,Yes,958  min,222.8  min,35,12,15  days,2023-12-20,12  days,62  %,5  nos,Romance,11,6,0,Mobile,5,3,0,WiFi,2,3,6,11,14,0,0,N/A
CUST00395,JioHotstar,18,18-24,Male,Lucknow,3,2023-09-10,Tamil,Basic,UPI,Quarterly,No, ₹ 147.26 , ₹ 376.55 ,0,0,0,No,1047  min,243.5  min,20,17.1,6  days,2023-12-29,3  days,45.5  %,59  nos,Action,19,6,2,Mobile,3,0,0,5G,0,5,4,45,1,42.8,0,N/A
CUST00396,JioHotstar,49,45-54,Male,Ahmedabad,48,2020-01-15,Tamil,Basic,Debit Card,Monthly,Yes, ₹ 164.49 ," ₹ 7,822.20 ",0,0,2,No,681  min,158.4  min,21,48.3,3  days,2024-01-01,0  days,36.9  %,58  nos,Action,20,5,0,Smart TV,3,0,0,4G,0,4,6,35,3,70.8,0,N/A
CUST00397,Netflix,18,18-24,Female,Kolkata,24,2021-12-20,Kannada,Basic,UPI,Monthly,Yes, ₹ 180.01 ," ₹ 3,734.21 ",0,0,0,No,587  min,136.5  min,14,21.6,1  days,2023-12-28,4  days,50.5  %,27  nos,Sports,0,9,0,Smart TV,6,1,0,4G,1,3,8,35,9,0,0,N/A
CUST00398,Netflix,21,18-24,Male,Delhi,55,2019-06-15,Tamil,Premium,Wallet,Monthly,Yes, ₹ 502.41 ," ₹ 26,265.33 ",0,1,1,Yes,177  min,41.2  min,26,36.8,21  days,2023-12-31,1  days,58  %,59  nos,Horror,14,3,4,Mobile,1,1,1,WiFi,1,3,8,25,2,0,0,N/A
CUST00399,SonyLiv,45,45-54,Female,Mumbai,8,2023-05-03,Hindi,Family,UPI,Annual,Yes, ₹ 667.75 ," ₹ 4,633.70 ",0,0,0,No,288  min,67  min,21,44.2,23  days,2023-12-30,2  days,72.5  %,60  nos,Sci-Fi,13,5,6,Smart TV,3,0,1,WiFi,1,2,10,5,11,0,1,Found Alternative
CUST00400,Amazon Prime,40,35-44,Female,Hyderabad,16,2022-08-23,English,Basic,Credit Card,Monthly,No, ₹ 161.40 ," ₹ 2,223.52 ",0,0,0,No,1336  min,310.7  min,26,26.2,25  days,2023-12-30,2  days,51.6  %,30  nos,Action,9,7,3,Tablet,3,1,1,WiFi,0,3,2,24,3,50.8,0,N/A
CUST00401,Amazon Prime,40,35-44,Male,Bangalore,32,2021-05-09,Telugu,Standard,Wallet,Monthly,Yes, ₹ 260.95 ," ₹ 7,964.88 ",0,0,1,Yes,803  min,186.7  min,13,71,0  days,2023-12-30,2  days,25.5  %,17  nos,Comedy,17,3,2,Mobile,1,0,0,4G,0,3,5,33,11,0,0,N/A
CUST00402,SonyLiv,47,45-54,Male,Kolkata,42,2020-07-14,Tamil,Premium,Debit Card,Quarterly,Yes, ₹ 468.84 ," ₹ 19,603.07 ",0,0,0,No,731  min,170  min,15,39.9,12  days,2023-12-28,4  days,85.3  %,61  nos,Drama,14,5,6,Smart TV,3,0,0,4G,0,4,9,42,0,0,0,N/A
CUST00403,Netflix,47,45-54,Male,Ahmedabad,20,2022-05-10,Hindi,Premium,Net Banking,Monthly,Yes, ₹ 492.99 ," ₹ 9,237.84 ",0,0,0,No,540  min,125.6  min,17,37.5,6  days,2024-01-01,0  days,88.8  %,12  nos,Reality,28,1,8,Tablet,3,0,3,5G,1,3,10,31,5,0,0,N/A
CUST00404,Amazon Prime,43,35-44,Male,Ahmedabad,51,2019-10-22,Gujarati,Basic,Debit Card,Monthly,No, ₹ 144.14 ," ₹ 7,154.08 ",0,0,0,No,1000  min,232.6  min,27,35.5,8  days,2023-12-27,5  days,100  %,69  nos,Thriller,28,9,3,Mobile,0,1,0,4G,0,4,6,35,7,88.6,0,N/A
CUST00405,Amazon Prime,25,25-34,Male,Hyderabad,21,2022-04-06,Telugu,Standard,UPI,Monthly,Yes, ₹ 333.89 ," ₹ 6,699.64 ",0,0,0,No,875  min,203.5  min,15,94.5,12  days,2023-12-29,3  days,48.5  %,61  nos,Reality,10,8,1,Mobile,0,2,0,4G,1,2,7,29,12,0,0,N/A
CUST00406,SonyLiv,26,25-34,Male,Hyderabad,43,2020-05-28,Malayalam,Premium,UPI,Quarterly,Yes, ₹ 489.84 ," ₹ 20,086.06 ",1,0,0,No,220  min,51.2  min,24,19.7,27  days,2023-12-28,4  days,62.1  %,39  nos,Romance,21,4,3,Smart TV,3,2,0,WiFi,1,3,6,11,6,0,0,N/A
CUST00407,JioHotstar,33,25-34,Female,Delhi,43,2020-06-10,Marathi,Premium,UPI,Annual,Yes, ₹ 490.36 ," ₹ 20,731.17 ",1,0,3,Yes,1876  min,436.3  min,11,24.8,1  days,2023-12-30,2  days,53.3  %,66  nos,Horror,21,3,3,Smart TV,5,2,3,WiFi,1,3,5,30,5,0,0,N/A
CUST00408,JioHotstar,19,18-24,Female,Jaipur,49,2019-12-11,Telugu,Basic,Credit Card,Monthly,Yes, ₹ 157.95 ," ₹ 7,434.67 ",0,0,0,No,1259  min,292.8  min,16,65.9,30  days,2024-01-01,0  days,93  %,42  nos,Thriller,16,9,3,Laptop,1,1,0,4G,0,2,8,28,8,45.9,0,N/A
CUST00409,ZEE5,22,18-24,Female,Pune,19,2022-05-14,Hindi,Basic,Credit Card,Monthly,Yes, ₹ 174.06 ," ₹ 2,871.94 ",0,0,0,No,1642  min,381.9  min,21,54.6,17  days,2023-12-22,10  days,63.7  %,49  nos,Sports,17,4,1,Tablet,3,0,0,4G,1,3,4,25,8,15.9,0,N/A
CUST00410,JioHotstar,28,25-34,Female,Delhi,13,2022-11-12,Malayalam,Basic,Credit Card,Monthly,No, ₹ 150.55 ," ₹ 1,686.17 ",0,1,0,Yes,1583  min,368.1  min,25,56,19  days,2023-12-27,5  days,85.3  %,51  nos,Drama,2,2,5,Laptop,3,0,0,4G,0,4,8,30,3,21.2,0,N/A
CUST00411,Amazon Prime,44,35-44,Female,Kolkata,29,2021-08-01,Gujarati,Family,Credit Card,Monthly,No, ₹ 673.09 ," ₹ 16,654.57 ",1,1,0,Yes,843  min,196  min,11,30.1,8  days,2023-12-29,3  days,76.9  %,55  nos,Action,25,6,0,Tablet,3,0,2,WiFi,0,5,0,16,5,0,0,N/A
CUST00412,JioHotstar,30,25-34,Male,Hyderabad,45,2020-03-30,Marathi,Standard,Debit Card,Monthly,Yes, ₹ 301.64 ," ₹ 12,470.26 ",1,0,0,No,1044  min,242.8  min,2,33.5,7  days,2023-12-26,6  days,74.3  %,29  nos,Romance,31,3,3,Mobile,0,0,0,WiFi,0,4,5,46,8,0,0,N/A
CUST00413,ZEE5,30,25-34,Female,Mumbai,11,2023-02-02,Marathi,Basic,Wallet,Quarterly,Yes, ₹ 141.96 ," ₹ 1,452.72 ",0,0,0,Yes,810  min,188.4  min,12,49.3,14  days,2023-12-13,19  days,40.1  %,37  nos,Comedy,17,10,4,Laptop,3,2,2,4G,0,3,3,13,7,19.6,0,N/A
CUST00414,Netflix,23,18-24,Male,Mumbai,22,2022-02-22,Tamil,Standard,Credit Card,Monthly,Yes, ₹ 301.10 ," ₹ 6,291.88 ",0,0,0,No,1407  min,327.2  min,26,50.3,11  days,2023-12-27,5  days,62.5  %,59  nos,Comedy,0,8,2,Mobile,2,0,1,4G,3,2,0,35,12,0,1,Content
CUST00415,ZEE5,27,25-34,Male,Ahmedabad,53,2019-08-12,Tamil,Family,UPI,Monthly,No, ₹ 674.46 ," ₹ 33,312.83 ",0,0,1,No,874  min,203.3  min,43,71.9,18  days,2024-01-01,0  days,46.7  %,75  nos,Romance,33,4,1,Smart TV,1,2,0,WiFi,0,4,6,44,18,0,0,N/A
CUST00416,ZEE5,27,25-34,Female,Bangalore,55,2019-06-09,Malayalam,Standard,UPI,Monthly,Yes, ₹ 318.40 ," ₹ 16,666.19 ",0,0,0,Yes,297  min,69.1  min,21,38,7  days,2023-12-26,6  days,63.3  %,56  nos,Action,7,7,6,Smart TV,1,3,0,5G,3,3,7,33,2,0,0,N/A
CUST00417,Netflix,51,45-54,Male,Chennai,40,2020-08-25,Gujarati,Basic,UPI,Monthly,Yes, ₹ 154.48 ," ₹ 5,751.36 ",0,0,0,No,1191  min,277  min,4,51.8,15  days,2024-01-01,0  days,34.7  %,38  nos,Drama,29,6,6,Desktop,8,1,0,WiFi,2,2,8,29,13,13.3,0,N/A
CUST00418,JioHotstar,42,35-44,Female,Mumbai,46,2020-03-07,Marathi,Standard,Net Banking,Monthly,Yes, ₹ 341.12 ," ₹ 13,366.49 ",0,3,2,No,1205  min,280.2  min,5,36.6,1  days,2023-12-25,7  days,50.9  %,28  nos,Romance,36,3,1,Desktop,1,1,0,5G,0,2,5,13,8,0,1,Found Alternative
CUST00419,Amazon Prime,35,35-44,Non-Binary,Ahmedabad,20,2022-04-20,Tamil,Premium,Wallet,Monthly,No, ₹ 527.04 ," ₹ 9,180.35 ",1,0,0,No,1605  min,373.3  min,41,78.7,12  days,2023-12-24,8  days,52.9  %,48  nos,Drama,7,5,0,Mobile,4,2,0,WiFi,1,3,8,34,11,0,0,N/A
CUST00420,Amazon Prime,43,35-44,Male,Lucknow,52,2019-09-06,Kannada,Basic,Credit Card,Annual,Yes, ₹ 139.87 ," ₹ 6,788.64 ",2,0,0,No,357  min,83  min,18,14,18  days,2023-12-16,16  days,75.6  %,47  nos,Comedy,2,4,7,Mobile,2,0,0,5G,1,1,6,18,0,68.6,1,Technical Issues
CUST00421,SonyLiv,33,25-34,Male,Lucknow,21,2022-03-20,Malayalam,Standard,Credit Card,Monthly,Yes, ₹ 293.13 ," ₹ 5,474.92 ",0,0,0,No,740  min,172.1  min,12,66.1,30  days,2023-12-31,1  days,65.7  %,47  nos,Sci-Fi,32,10,1,Mobile,2,0,1,4G,0,5,9,25,15,0,0,N/A
CUST00422,Netflix,49,45-54,Female,Chennai,2,2023-10-05,English,Premium,Credit Card,Annual,Yes, ₹ 500.49 , ₹ 905.15 ,0,0,1,No,758  min,176.3  min,18,73.2,14  days,2023-12-29,3  days,82.3  %,26  nos,Documentary,24,5,2,Tablet,4,1,1,4G,0,2,7,35,3,0,0,N/A
CUST00423,JioHotstar,36,35-44,Male,Jaipur,51,2019-10-23,Hindi,Premium,UPI,Monthly,Yes, ₹ 485.29 ," ₹ 24,298.05 ",0,0,1,Yes,304  min,70.7  min,6,52,5  days,2023-12-31,1  days,77.6  %,17  nos,Comedy,23,7,4,Mobile,6,2,0,WiFi,3,4,7,10,12,0,0,N/A
CUST00424,ZEE5,22,18-24,Male,Kolkata,37,2020-12-13,English,Standard,Net Banking,Monthly,Yes, ₹ 298.47 ," ₹ 10,633.62 ",0,0,0,No,709  min,164.9  min,13,5,18  days,2023-12-29,3  days,78.6  %,44  nos,Horror,9,3,0,Laptop,5,0,0,4G,0,2,3,49,8,0,0,N/A
CUST00425,JioHotstar,39,35-44,Female,Delhi,37,2020-12-03,Marathi,Premium,UPI,Monthly,Yes, ₹ 511.70 ," ₹ 17,470.05 ",0,0,0,No,1024  min,238.1  min,18,22.1,8  days,2023-12-12,20  days,29.3  %,42  nos,Comedy,2,4,1,Mobile,1,1,0,WiFi,1,4,4,21,0,0,0,N/A
CUST00426,Netflix,18,18-24,Female,Lucknow,48,2020-01-20,Gujarati,Premium,Net Banking,Annual,No, ₹ 476.44 ," ₹ 20,870.40 ",0,0,1,No,1011  min,235.1  min,9,51.5,18  days,2024-01-01,0  days,57  %,54  nos,Drama,29,3,2,Laptop,5,0,1,5G,1,1,10,25,9,0,0,N/A
