show_id,title,type,platform,primary_genre,genres,director,cast,country,language,release_year,date_added,rating,duration,duration_minutes,num_seasons,num_episodes,imdb_rating,rotten_tomatoes_score,imdb_votes,budget_million_usd,production_company,awards_won,hours_watched_million,description
s2036,A Fragile Heart,Movie,Amazon Prime Video,Action,"Action, Crime, Sci-Fi",Anurag Cuarón,"Ayaka Miyoshi, Pedro Pascal, Meryl Streep, Daniel Craig",Italy,Italian,2011,2012-05-20,PG-13,132 min,132.0,,,7.4,68,1040,39.5,Walt Disney Pictures,0,2,"After a shocking revelation, musician seeks revenge against a shadowy organization."
s2037,The Marvelous Mrs,TV Show,Hulu,Crime,"Crime, Drama, Talk Show",,"Noah Schnapp, Sakura Ando, Song Kang-ho",Japan,Japanese,2009,2012-07-15,TV-14,6 Seasons,,6.0,132.0,7.1,63,16633,,CJ Entertainment,1,12,A journalist must confront moral dilemmas while trying to save those he loves.
s2038,Reacher,TV Show,Hulu,Comedy,Comedy,Martin del Toro,"Ayaka Miyoshi, Ranveer Singh, Jennifer Lawrence, Meryl Streep",India,Hindi,2015,2016-01-19,TV-14,1 Season,,1.0,10.0,7.9,62,526,,Illumination,0,0,A detective accidentally an old friend returning and hilarity ensues.
s2039,The Cartographer,Movie,Netflix,Drama,"Drama, Thriller",Pedro Tarantino,"Ryan Reynolds, Emma Thompson",United States,English,2005,2005-05-25,PG-13,112 min,112.0,,,7.6,78,101282,12.9,Yash Raj Films,1,73,"When scientist loses everything, they embark on a journey to rebuild her life."
s2040,In the Heart of Winter,Movie,Crunchyroll,Romance,"Romance, Animation",Quentin Cuarón,"Léa Seydoux, Song Kang-ho",United States,English,2016,2021-01-07,PG,145 min,145.0,,,7.8,82,15662,33.1,Universal Pictures,0,25,"A soldier falls for a stranger, but their worlds couldn't be more different."
s2041,The Astronaut,Movie,Amazon Prime Video,Drama,Drama,Bong Kashyap,"Ranveer Singh, IU, Antonio Banderas, Song Kang-ho, Gong Yoo",Mexico,Spanish,2019,2019-10-02,R,95 min,95.0,,,7.0,70,2226,9.5,Blumhouse,0,1,"When soldier loses everything, they embark on a journey to rebuild her life."
s2042,Fallout,TV Show,Disney+,Drama,"Drama, Crime",Alejandro Blanchett,"Millie Bobby Brown, Kim Soo-hyun, Gong Yoo, Angelina Jolie",United States,English,1997,1997-05-18,TV-G,1 Season,,1.0,22.0,4.6,38,857,,Illumination,0,1,"When teacher loses everything, they embark on a journey to find redemption."
s2043,In the Name of Love,Movie,Netflix,Comedy,"Comedy, Drama",Alfonso Joon-ho,"Penélope Cruz, Léa Seydoux, Lupita Nyong'o, Alia Bhatt, Gong Yoo",Spain,Spanish,2014,2014-07-07,PG-13,125 min,125.0,,,5.6,54,2453,2.6,Lionsgate,0,4,"When journalist meets a mysterious woman, their lives turn upside down."
s2044,Between Two Worlds,Movie,Amazon Prime Video,Crime,"Crime, Musical, Comedy",Barry Villeneuve,"Ranbir Kapoor, Antonio Banderas, Daniel Craig, Paul Mescal",Spain,Spanish,2020,2022-06-17,G,124 min,124.0,,,7.0,53,717,9.6,T-Series,0,1,"As a deadly accident unfolds, mother discovers a family conspiracy."
s2045,Ozark,TV Show,Disney+,Crime,Crime,,"Ryan Reynolds, Noah Schnapp, Ayaka Miyoshi, Viola Davis, Cate Blanchett",China,Mandarin,2020,2020-02-19,TV-PG,4 Seasons,,4.0,32.0,6.7,68,4333,,Amazon MGM Studios,0,8,A detective must confront moral dilemmas while risking everything.
s2046,The Gentlemen,TV Show,Netflix,Documentary,"Documentary, Anime, Talk Show",,"Masami Nagasawa, Penélope Cruz, Daniel Craig, Paul Mescal",Japan,Japanese,2021,2023-02-09,TV-MA,1 Season,,1.0,10.0,6.4,56,1025,,Amazon MGM Studios,0,2,An in-depth look at food culture and its impact on society.
s2047,The Diplomat,TV Show,HBO Max,Crime,Crime,,"Ranbir Kapoor, Antonio Banderas",France,French,2025,2025-01-20,TV-14,2 Seasons,,2.0,24.0,5.7,61,1018,,Lionsgate,0,1,"As a mysterious disappearance unfolds, musician discovers his true identity."
s2048,The Bear,TV Show,Amazon Prime Video,Thriller,"Thriller, Kids",Park Kore-eda,"Jenna Ortega, Ayaka Miyoshi, Masami Nagasawa",United States,English,2019,2019-02-15,TV-MA,2 Seasons,,2.0,24.0,6.6,65,29529,,Dharma Productions,0,57,"When mother witnesses a crime, they become the target of the very government he served."
s2049,The Empress: Uprising,TV Show,Netflix,Sci-Fi,"Sci-Fi, Game Show",,"Denzel Washington, Tilda Swinton, Aamir Khan, Will Smith, Javier Bardem",France,French,2000,2000-10-04,TV-14,8 Seasons,,8.0,96.0,5.9,71,90736,,Universal Pictures,0,174,"In the year 3000, humanity faces climate collapse from within."
s2050,Beyond Redemption,Movie,Paramount+,Mystery,"Mystery, Action",,"Noah Schnapp, Emma Thompson",United States,English,2011,2015-09-18,R,113 min,113.0,,,5.9,53,3325,50.4,Bad Robot,0,4,A journalist must confront moral dilemmas while discovering who he truly is.
s2051,When Love Breaks,Movie,Disney+,Action,"Action, Fantasy",,"Penélope Cruz, Cate Blanchett, Ranveer Singh, Zendaya",Germany,German,2020,2023-02-23,PG-13,113 min,113.0,,,5.7,62,15925,37.6,Bad Robot,0,22,soldier must stop a ruthless crime lord before discovering who he truly is.
s2052,A Distant Memory,Movie,Netflix,Crime,"Crime, Animation",Taika Cuarón,"Cate Blanchett, Daniel Craig, Will Smith",Spain,Spanish,2020,2023-07-03,R,68 min,68.0,,,6.8,73,56037,17.0,Blumhouse,0,18,"When doctor loses everything, they embark on a journey to rebuild her life."
s2053,Vertigo,Movie,Netflix,Drama,"Drama, Thriller, Documentary",Taika DuVernay,"Sakura Ando, Emma Thompson",South Korea,Korean,2011,2011-04-14,PG-13,102 min,102.0,,,6.0,55,17391,22.5,Universal Pictures,0,12,"As an old friend returning unfolds, scientist discovers a hidden truth."
s2054,Beyond the Horizon,Movie,Netflix,Romance,"Romance, Horror",,"Brad Pitt, Amitabh Bachchan",United States,English,1996,1997-07-11,R,98 min,98.0,,,6.3,50,7987,9.6,Focus Features,0,15,"After years apart, artist reconnects with a rival in small town."
s2055,A Distant Memory,Movie,Amazon Prime Video,Action,"Action, Fantasy",,"Brad Pitt, Léa Seydoux, Idris Elba",Germany,German,2024,2024-01-20,PG,96 min,96.0,,,7.0,69,30417,400.0,Walt Disney Pictures,2,22,"After a shocking revelation, musician seeks revenge against a shadowy organization."
s2056,Beyond Reality,Movie,Disney+,Romance,"Romance, Drama",Chloé del Toro,"Will Smith, Park Seo-joon",United Kingdom,English,2010,2013-08-23,Not Rated,151 min,151.0,,,5.1,37,21161,25.7,Netflix Studios,0,34,"A criminal falls for a charming stranger, but their worlds couldn't be more different."
s2057,Echoes,Movie,Netflix,Romance,"Romance, Mystery",Alfonso Waititi,"Tilda Swinton, Tom Hanks, Margot Robbie",United States,English,1995,1995-10-10,Not Rated,106 min,106.0,,,6.4,49,4155,7.4,Bad Robot,0,3,"After years apart, criminal reconnects with an old friend in apartment building."
s2058,Black Mirror,TV Show,Netflix,Reality TV,Reality TV,,"Alia Bhatt, Vicky Kaushal, Lupita Nyong'o, Timothée Chalamet",South Korea,Korean,2021,2021-04-13,TV-MA,1 Season,,1.0,22.0,8.0,85,7227,,Legendary Pictures,0,11,A doctor must confront impossible odds while trying to save those he loves.
s2059,Beyond Shadows,Movie,Disney+,Romance,"Romance, Thriller",Chloé Jenkins,"Daniel Craig, Jenna Ortega, Ken Watanabe, Zendaya",United States,English,2020,2022-09-10,Not Rated,102 min,102.0,,,7.3,72,1322,34.7,Ghibli,0,1,"A detective falls for a charming stranger, but their worlds couldn't be more different."
s2060,Labyrinth,Movie,Disney+,Adventure,"Adventure, Romance",Anurag Coppola,"Dwayne Johnson, Ayaka Miyoshi, Song Kang-ho",United States,English,2017,2017-11-08,PG-13,104 min,104.0,,,7.2,60,8600,27.8,CJ Entertainment,0,15,"As a shocking revelation unfolds, detective discovers his true identity."
s2061,A Distant Memory,Movie,HBO Max,Thriller,Thriller,Ava Bigelow,"Penélope Cruz, Ken Watanabe, Dwayne Johnson, Emma Thompson, Alia Bhatt",South Korea,Korean,2015,2015-04-03,PG,135 min,135.0,,,6.8,73,372932,39.0,Lionsgate,0,438,"When journalist witnesses a crime, they become the target of a shadowy organization."
s2062,The Astronaut,Movie,Amazon Prime Video,Thriller,"Thriller, Sci-Fi",Park Gerwig,"Leonardo DiCaprio, Timothée Chalamet, Tilda Swinton",Germany,German,2026,2026-12-14,PG-13,96 min,96.0,,,8.3,82,552,3.3,20th Century Studios,0,0,"When journalist witnesses a crime, they become the target of a ruthless crime lord."
s2063,The Empress,TV Show,Amazon Prime Video,Anime,"Anime, Game Show",,"Ranbir Kapoor, Nicole Kidman, Leonardo DiCaprio, Cate Blanchett",South Korea,Korean,2018,2019-02-24,TV-MA,1 Season,,1.0,10.0,5.2,54,13343,,T-Series,0,33,A journalist must confront family secrets while discovering who he truly is.
s2064,The Hunter,Movie,Netflix,Thriller,"Thriller, Romance",Sofia Prince-Bythewood,"Vicky Kaushal, Ranveer Singh, Sakura Ando, Robert De Niro",South Korea,Korean,2021,2022-07-09,R,117 min,117.0,,,8.6,88,674,9.0,MAPPA,0,0,A series of murders leads mother into a deadly game.
s2065,The Recruit,TV Show,Hulu,Comedy,Comedy,Ryan Hirani,"Léa Seydoux, Will Smith",Spain,Spanish,2025,2026-05-13,TV-PG,7 Seasons,,7.0,56.0,7.1,76,12047,,MAPPA,0,14,"When teacher meets an old friend, their lives turn upside down."
s2066,The Last of Us: Revenge,TV Show,Netflix,Reality TV,"Reality TV, Anime, Mystery",,"Ranveer Singh, Shah Rukh Khan, Tilda Swinton",United States,English,2023,2023-05-07,TV-MA,3 Seasons,,3.0,24.0,6.0,64,7013,,Bad Robot,0,15,"When detective loses everything, they embark on a journey to find redemption."
s2067,In the Depths of Night,Movie,Apple TV+,Drama,"Drama, Documentary, Fantasy",David Akhtar,"Kim Soo-hyun, Jun Ji-hyun, Cate Blanchett, Aamir Khan, Hiroyuki Sanada",United States,English,2015,2015-04-18,PG-13,112 min,112.0,,,5.5,53,8100,2.3,Yash Raj Films,0,3,A teacher must confront his past while trying to save those he loves.
s2068,In the Heart of Winter,Movie,Amazon Prime Video,Fantasy,"Fantasy, Documentary",Ryan Chan-wook,"Léa Seydoux, Cate Blanchett, Nicole Kidman, Javier Bardem",United States,English,2022,2024-11-05,PG,150 min,150.0,,,6.9,67,21322,31.6,Netflix Studios,0,45,"As a mysterious disappearance unfolds, soldier discovers a hidden truth."
s2069,Beyond Redemption,Movie,Paramount+,Documentary,Documentary,,"Masami Nagasawa, Denzel Washington",Germany,German,2022,2024-02-18,PG-13,107 min,107.0,,,6.2,67,1939,4.4,Netflix Studios,0,2,The true story of a shocking revelation and the people who lived it.
s2070,The Last of Us,TV Show,Netflix,Reality TV,"Reality TV, Game Show, Drama",Barry Villeneuve,"Tom Hanks, Alia Bhatt, Vicky Kaushal",South Korea,Korean,2021,2026-04-06,TV-Y7,1 Season,,1.0,12.0,7.3,84,4447,,Working Title Films,0,4,"When journalist loses everything, they embark on a journey to rebuild her life."
s2071,Beyond Shadows,Movie,Paramount+,Thriller,"Thriller, Animation",Barry Fincher,"Timothée Chalamet, Noah Schnapp, Brad Pitt, Song Kang-ho",India,Hindi,2014,2019-11-25,PG-13,103 min,103.0,,,8.8,88,78057,7.5,Excel Entertainment,1,51,A journalist uncovers a dark secret about family.
s2072,Wednesday,TV Show,Disney+,Crime,"Crime, Drama",,"Angelina Jolie, Lupita Nyong'o, Zendaya, Gong Yoo, Ranveer Singh",China,Mandarin,2025,2026-12-09,TV-MA,1 Season,,1.0,10.0,6.9,67,1783,,Red Chillies Entertainment,0,3,"When detective loses everything, they embark on a journey to uncover the truth."
s2073,Between Lives,Movie,Disney+,Adventure,"Adventure, Horror",Denis Bigelow,"Léa Seydoux, Jennifer Lawrence, Ayaka Miyoshi",Israel,Hebrew,2015,2016-05-20,Not Rated,75 min,75.0,,,4.7,37,3208,13.3,Netflix Studios,0,3,A mother must confront his past while discovering who he truly is.
s2074,The Last Dance,Movie,HBO Max,Drama,"Drama, Musical",Kathryn Villeneuve,"Masami Nagasawa, Angelina Jolie, Florence Pugh, Tom Hanks",South Korea,Korean,2004,2005-08-02,PG,121 min,121.0,,,8.2,76,21501,10.4,Legendary Pictures,1,7,"When soldier loses everything, they embark on a journey to find redemption."
s2075,When You Return,Movie,Netflix,Documentary,"Documentary, Adventure",Taika Prince-Bythewood,"Javier Bardem, IU, Meryl Streep",Egypt,Arabic,2020,2023-07-09,PG-13,139 min,139.0,,,8.2,96,18820,1.0,A24,3,40,An in-depth look at sports legends and its impact on society.
s2076,Between Us,Movie,Amazon Prime Video,Drama,Drama,Jordan Hirani,"Jennifer Lawrence, Scarlett Johansson, Dwayne Johnson, Denzel Washington, Paul Mescal",South Korea,Korean,2011,2012-03-20,PG-13,86 min,86.0,,,5.6,60,3828,8.9,Focus Features,0,1,A soldier must confront impossible odds while risking everything.
s2077,Midnight,Movie,Netflix,Thriller,Thriller,Denis Zhao,"Masami Nagasawa, Oscar Isaac, Ranbir Kapoor",India,Hindi,2001,2001-04-04,PG-13,132 min,132.0,,,7.7,72,7958,6.7,Paramount Pictures,0,8,"When mother witnesses a crime, they become the target of a shadowy organization."
s2078,The Last of Us,TV Show,Paramount+,Crime,Crime,,"Alia Bhatt, Kim Soo-hyun, Tom Hanks",United States,English,2021,2021-05-05,Not Rated,3 Seasons,,3.0,30.0,5.7,61,11229,,Netflix Studios,0,22,"As a mysterious disappearance unfolds, soldier discovers a hidden truth."
s2079,The Last Journey,Movie,Netflix,Thriller,Thriller,Steven Peele,"Viola Davis, Vicky Kaushal",United States,English,2023,2024-06-27,PG,152 min,152.0,,,7.1,72,15204,7.4,Ghibli,0,33,A series of strange events leads scientist into a deadly game.
s2080,Revelation,Movie,Amazon Prime Video,Crime,"Crime, Romance, Action",Sofia Coppola,"Léa Seydoux, Aamir Khan, Will Smith, Jenna Ortega, Antonio Banderas",Canada,English,2015,2015-04-05,R,128 min,128.0,,,7.3,72,39013,1.8,Studio Ghibli,0,93,A doctor must confront family secrets while risking everything.
s2081,When the Stars Fall,Movie,Amazon Prime Video,Comedy,Comedy,Sofia Tarantino,"Jennifer Lawrence, Antonio Banderas, IU",Australia,English,2000,2002-09-23,G,77 min,77.0,,,7.4,79,8624,20.3,Yash Raj Films,0,13,"When journalist meets an old friend, their lives turn upside down."
s2082,A Silent Echo,Movie,HBO Max,Horror,"Horror, Thriller",,"Sakura Ando, Emma Thompson, Scarlett Johansson, IU, Amitabh Bachchan",Japan,Japanese,2019,2020-10-23,Not Rated,54 min,54.0,,,5.9,64,478,30.9,Paramount Pictures,0,0,An isolated apartment building hides a terrifying government.
s2083,Wednesday: Revenge,TV Show,Hulu,Reality TV,"Reality TV, Sci-Fi, Game Show",,"Jennifer Lawrence, Idris Elba, Brad Pitt, Paul Mescal, Daniel Craig",United States,English,2019,2020-07-17,TV-PG,5 Seasons,,5.0,30.0,6.1,67,17081,,Studio Ghibli,0,15,"As an old friend returning unfolds, detective discovers a hidden truth."
s2084,A Fragile Heart,Movie,Hulu,Crime,Crime,Guillermo Zhao,"Scarlett Johansson, Jennifer Lawrence",United States,English,2005,2005-05-14,PG-13,99 min,99.0,,,7.7,82,1950,10.0,Illumination,1,1,"When criminal loses everything, they embark on a journey to find redemption."
s2085,When Night Comes,Movie,Netflix,Action,"Action, Fantasy",Bong Kashyap,"Kareena Kapoor, Will Smith, Léa Seydoux, Ken Watanabe, Noah Schnapp",United Kingdom,English,2023,2024-02-20,PG-13,142 min,142.0,,,7.1,69,9782,247.9,Red Chillies Entertainment,0,23,doctor must stop a ruthless crime lord before risking everything.
s2086,Between Us,Movie,Peacock,Documentary,"Documentary, Thriller, Sci-Fi",Akira Cameron,"Viola Davis, Jennifer Lawrence, Penélope Cruz, Vicky Kaushal",Spain,Spanish,2021,2025-06-17,G,121 min,121.0,,,6.8,66,15452,3.5,A24,0,13,The true story of an old friend returning and the people who lived it.
s2087,When Night Comes,Movie,Netflix,Animation,Animation,Taika Nolan,"Alia Bhatt, Paul Mescal, Penélope Cruz, Meryl Streep",India,Hindi,2014,2019-03-08,G,99 min,99.0,,,6.5,78,860632,45.8,Amblin Entertainment,0,1947,"When artist loses everything, they embark on a journey to rebuild her life."
s2088,Bridgerton,TV Show,Peacock,Crime,Crime,,"Deepika Padukone, Tom Hanks, Emma Thompson",Mexico,Spanish,2017,2021-07-07,TV-PG,1 Season,,1.0,6.0,7.8,89,851,,Netflix Studios,3,0,"When teacher loses everything, they embark on a journey to find redemption."
s2089,Wednesday,TV Show,Amazon Prime Video,Crime,Crime,Chloé Almodóvar,"Tom Hanks, Paul Mescal, Antonio Banderas, Dwayne Johnson",India,Hindi,2016,2016-01-16,TV-MA,2 Seasons,,2.0,20.0,8.0,78,6655,,Red Chillies Entertainment,0,3,"As an old friend returning unfolds, teacher discovers a family conspiracy."
s2090,Ozark,TV Show,Disney+,Thriller,Thriller,,"Will Smith, Sakura Ando",Japan,Japanese,2017,2017-08-12,TV-Y7,3 Seasons,,3.0,36.0,6.7,77,25204,,Focus Features,0,27,A series of strange events leads detective into a deadly game.
s2091,Between Us,Movie,Paramount+,Horror,"Horror, Fantasy",,"Park Seo-joon, Pedro Pascal, Timothée Chalamet, Denzel Washington, Jenna Ortega",United States,English,2009,2009-05-06,PG-13,97 min,97.0,,,5.6,54,8048,17.2,A24,0,12,"When doctor moves to mansion, they awaken ancient curse."
s2092,The Queen's Gambit,Movie,Hulu,Adventure,"Adventure, Romance",Alfonso von Trier,"Viola Davis, Daniel Craig, Cate Blanchett",Italy,Italian,2020,2020-04-20,R,106 min,106.0,,,7.3,85,61704,48.4,Pixar,0,108,"When scientist loses everything, they embark on a journey to uncover the truth."
s2093,Succession,TV Show,Amazon Prime Video,Documentary,Documentary,Pedro Bigelow,"Timothée Chalamet, Daniel Craig",South Korea,Korean,2018,2019-04-06,TV-MA,1 Season,,1.0,16.0,6.3,73,682,,Skydance Media,0,1,An investigation into unsolved disappearance that shook the world.
s2094,A Distant Memory,Movie,Apple TV+,Animation,"Animation, Horror",Greta Prince-Bythewood,"Jenna Ortega, Margot Robbie, Antonio Banderas",Japan,Japanese,2017,2017-12-16,PG,93 min,93.0,,,6.4,55,9388,24.6,T-Series,0,3,A soldier must confront his past while risking everything.
s2095,Between Lines,Movie,Amazon Prime Video,Horror,Horror,Steven Tarantino,"Penélope Cruz, Pedro Pascal, Amitabh Bachchan",Mexico,Spanish,2012,2015-05-02,PG,144 min,144.0,,,9.2,99,51489,16.6,Warner Bros,0,23,"When journalist moves to apartment building, they awaken ancient forces."
s2096,When You Return,Movie,Netflix,Thriller,Thriller,Anurag Villeneuve,"Hiroyuki Sanada, Vicky Kaushal",South Korea,Korean,2018,2018-06-19,PG-13,93 min,93.0,,,6.1,51,708,25.4,Paramount Pictures,0,1,A scientist uncovers a dark secret about family.
s2097,A Quiet Place,Movie,Netflix,Comedy,"Comedy, Sci-Fi",Chloé Iñárritu,"Gong Yoo, Antonio Banderas",United States,English,2017,2019-04-24,R,143 min,143.0,,,5.8,53,6957,4.4,MRC,0,6,A mother accidentally a shocking revelation and hilarity ensues.
s2098,When We Were Young,Movie,Netflix,Thriller,Thriller,Alejandro Scorsese,"Penélope Cruz, Dwayne Johnson, Margot Robbie, Emma Thompson, Gong Yoo",Egypt,Arabic,2023,2023-12-15,R,89 min,89.0,,,7.4,76,12325,28.2,Blumhouse,0,9,A soldier uncovers a dark secret about government.
s2099,In the Heart of Winter,Movie,Apple TV+,Comedy,Comedy,Cate Coppola,"Lupita Nyong'o, Cate Blanchett, Scarlett Johansson",United States,English,2000,2000-07-21,PG-13,132 min,132.0,,,8.3,86,432,15.2,Studio Ghibli,0,0,"When soldier meets an old friend, their lives turn upside down."
s2100,Lupin,TV Show,Amazon Prime Video,Crime,"Crime, Comedy",Greta Spielberg,"Jenna Ortega, Scarlett Johansson, Ken Watanabe, Cate Blanchett, Aamir Khan",India,Hindi,2018,2019-06-15,TV-MA,3 Seasons,,3.0,30.0,6.8,75,155249,,Ghibli,0,276,A detective must confront moral dilemmas while risking everything.
s2101,Beyond the Silence,Movie,Netflix,Comedy,"Comedy, War",,"Tilda Swinton, Ken Watanabe, Zendaya",United States,English,2026,2026-10-28,PG-13,120 min,120.0,,,7.3,68,102830,9.6,Netflix Studios,1,136,A detective accidentally a shocking revelation and hilarity ensues.
s2102,The Last Kingdom,Movie,Netflix,Animation,Animation,Cate Joon-ho,"Ken Watanabe, Cate Blanchett, Tom Hanks",United States,English,2010,2013-11-08,R,114 min,114.0,,,5.2,51,16605,23.0,Pixar,0,36,"As a deadly accident unfolds, artist discovers a hidden truth."
